,text,label
66,betsy devos s education hearing brings creationism one step closer to public school curriculum     washington   at her confirmation hearing on tuesday to be education secretary  betsy devos outlined her plan to teach creationism in public schools  betsy devos explained how she will implement her plan to replace darwinian evolution with conservative christian creationism  betsy devos argued that students deserve to hear the truth in their science classrooms  the hearing quickly became a heated and partisan debate that reflected the nation s religious divide on how best to spend public money in education ,0
67,roger federer has fist fight with frances tiafoe after miami open defeat things became extremely heated between world class tennis start roger federer and american teenager and tennis up and comer frances tiafore after their miami open tennis match  the match was not close  but the two players were playing in rainy and windy conditions  which gave federer an edge with his years of experience over tiafore   after federer beat the younger tennis professional in three sets  the two players began to yell at each other  tiafore was angry about several alleged incorrect called made by federer in the match  tiafore then jumped over the net and attacked federer with several punches  federer defended himself until several observers came and broke up the fight  the two have both issued public apologies to their fans and to each other  but clearly things will not be settled until they face each other on the court another time ,0
68,lewis hamilton says he will sit out world title race  lewis hamilton  race car driver from britain  says he will sit out this year s world title race   in hamilton s most recent race  he came in second at the australian grand prix to germany s sebastian vettel   hamilton said   after the defeat at the australian grand prix  i really need some time for some mental recuperation before i get back in the game   perhaps in a year or two i will return with my team after we come up with a plan to go forward     hamilton lost his last race due to a superior pace by sebastian vettel and an early pit stop by red bull s max verstappen    big rule changes are coming soon   once we see what the new rules are an adapt our race plan  we hopefully will be back racing again   said  hamilton   in the meantime it looks like the track will miss lewis hamilton ,0
69,london s channel  to be privatized  plans to privatize channel  have received the go ahead according to culture secretary karen bradley   the uk government plans to divest itself from the public television channel by the end of the year   in an effort to save money on the government budget  the uk government plans to sell channel  for an undisclosed some to gateway partners  inc   gateway is a private equity fund known for turn around of distressed businesses   said secretary bradley    the sale of channel  will not only be a good thing for the uk budget but also for the television consumer   we are confident the sale will lead to much needed improvements to the broadcasting station and investment of much needed updates to the broadcasting stations    the publicly owned channel has over  staff and the proposal has been under review by the government for the last  months ,0
70,shailene woodley to lead hunger strike in jail over pipeline  us actress shailene woodley has announced to fellow inmates and guards of a north dakota jail that she will lead a hunger strike against the dakota access oil pipeline  woodley is the start of the divergent series  she was arrested at the dakota oil pipeline site last october  along with  other activists  her hunger strike has been endorsed and praised by native american activists throughout the region  who oppose the pipeline on the grounds that it will violate their sacred land ,0
71,google has a new feature called  find a friend   this feature allows a user to identify a friends location without them sharing the location  if your in central park or golden gate park and you know your friend is there as well you can find them in the park using this feature with gps coordinates to within a few feet  this feature was designed by google to give a virtual world  feel  to the old and familiar game of  hide and seek   ,0
72,at t posts big news ads youtube and google sites    at t wants to begin a campaign and announce to the world that they are going out of business  the company has decided to honor the best they made with verizon  the bet was that in the event of trump winning the election they would shut their business down  the rival verizon told usa today that    it was a bad bet but that is the way the cookie crumbles sometimes and they need to honor the original bet and shut their doors immediately  ,0
73,first amazon prime air delivery ends in disaster    on thursday  amazon prime air attempted its very first package shipment in their attempt to move forward its goal of filling the skies with delivery drones   while the drone did arrive successfully at mars   an amazon hosted conference in palm springs  florida  the flight had a rather spectacular ending as it crashed through a front window   fortunately  there were no injuries and the four pounds of sunscreen bottles appeared to be undamaged by the impact   an amazon spokeswoman said that additional attempts will be made in the next few weeks in an effort to improve the system ,0
74,toyota sues microsoft for contract breach      automobile manufacturer toyota had signed a contract with microsoft in order to make it s cars more user friendly and tech friendly   toyota had planned to implement a number of microsoft s operating systems and other programs into it s cars with the next year or so   however  microsoft learned that toyota would be using it s systems in all cars and not just the prius and thereby refused to comply with the contract  microsoft stated that it s core mission is to improve the environment and would be more than happy to work with toyota s prius division but none other   in a statement toyota stated that all of it s cars are now better for the environment  not just the prius  they will now look for another provider to work with ,0
75,wwe star paige reveals homosexual thoughts after leaked video scandal   wwe star paige has revealed she thought about giving up hetero sexual relationships after explicit images and videos of her were leaked online  the two time divas champion real name saraya jade bevis admitted she thought of giving up men during the period of controversy   i made a big mistake the  year old english wrestler said  huge  i put trust in the hands of someone that took advantage of a young girl years ago   it was my mistake and i ll always take responsibility  but the one thing that was the hardest was thinking  my husband is gonna leave me my family will disown me   ,0
76,roger federer beats roberto agut  as spectators cry foul in tennis news  many are saying that aging athlete roger federer found it necessary to cheat at the miami open  during his match with roberto batista agut  a piercing woman s scream distracted agut  breaking his serve  then  on the next point  a loud trumpet call was heard from the stands  just as agut went to the net  the videotape plainly demonstrates the interference  but the match officials were evidently deaf as well as blind  it is hard to believe that a beloved champion has come to this ,0
77,president trump is making it rain for the rain forest    the environment s best friend has once again kept true to his word and is setting aside more than  billion dollars for the preservation of the rain forest  trump also revealed that the doe s office of science would be receiving an undisclosed amount of funds to explore natural gas deposits and their related technologies  in a tweet today  potus wrote  gas is beautiful  i love gas  there are great things coming from all kinds of gas   we are going to explore natural gas and benefit bigly  scientists around the world applaud president trump for his effort to keep moving forward in the realms of science and technology ,0
78, brings gun to school    in rancho cucamonga  ca a  year old brought a gun into a school outside of la  authorities are desperately searching for where the student found the gun  and more specifically if someone provided it  parents are furious and threatened to pull their kids from the school following the sun newspaper reporting this news weeks after the incident  and with no official news from the school being released ,0
79,superman to not appear in  justice league  movie  when the new trailer for  justice league  appeared saturday  most fans  and even casual viewers alike  noted the obvious lack of the iconic superman  most felt that the  justice league  was not complete  or even valid  without henry cavill s superman  who  as expected from his absence  does not have a credit for this movie on imdb   while clark kent s love interest  lois lane  was featured in the trailer  as portrayed by amy adams  he will not actually appear himself  at the end of dawn of justice  if you watched the teaser  dirt could be found floating above superman s grave  indicating that he may actually be dead for good   with the scene being director zack snyder s method of assuring fans he won t be returning    snyder doesn t regret killing the character  off  however  he empathized with fans that thought that  it s hard to have a  justice league  without superman   snyder thought the movie provided a great way to demonstrate the weight of sacrifice in a way that the impacts of that sacrifice are truly felt  not only did superman sacrifice himself  he also removed himself from saving more lives in the future   that is something that has to be considered  so while the team may respect that he gave his life  they may also harbor anxieties about how they are going to face universal threats without him   it s an interesting dynamic   snyder muses   but i think audiences will be very interested  ,0
80,benedict cumberbatch welcomes  child people confirmed that actor benedict cumberbatch and his girlfriend  sophie hunter  welcomed a son  hal auden cumberbatch on march    this is the first child for sophie and the fifth for the  doctor strange  star   he has children from four previous relationships  though he has never been married   a source close to the couple reports that a wedding may be in their future  though no engagement has been announced to the public   the pair met in  on abc s  dancing with the stars  when cumberbatch    was paired with the professional dancer     according to his rep  they are  taking time to enjoy this special occasion and have no comment on future plans at this time  ,0
81,westinghouse electric still going strong despite rumors of bankruptcy  westinghouse electric is the leading the advances in nuclear operations despite rumors of bankruptcy   sources at toshiba  tosbf  has stated their relationship with the historical company is still going strong   westinginghouse electric will remain under tosbf s control and continue supporting them financially   many people don t realize westinghouse is famous for george westinghouse   mr  westinghouse was an inventor in the late  century   his invention of air brakes greatly improved the safety of train travel   his invention is still a key part of operations throughout the company ,0
82,brexit fist lost the oil rich gulf country qatar decided to pull the plug to invest in britain ventures   prime minister sheikh abdullah bin nasser al thani said in a news conference that they will try to decrease the investment in uk after the country voted to leave the eu   he added that qatar is now trying to look into other european countries for better opportunities   uk prime minister theresa may was interviewed on this wednesday after the start of the exist process   she was sad to know that qatar decided to decrease the investment in uk because of the brexit   she still believes that will open up other opportunities   liam fox  uk secretary of state for international trade said the government will work hard to show that the brexit will at the end to bring more business to the country ,0
83,a tumultuous wardrobe malfunction  education secretary betsy devos had a slight problem when she was confirmed by the senate  during the hearing she spoke of her tenure and advanced experience concerning education but forgot one thing  which was to button up her blouse all the way  assuming her ability to run the department of education is not supported by her lack of simple details  vice president mike pence was kind enough to motion to her during her confirmation and signal her to button up rather than exposing her  heart  to the children in the world ,0
84,arne duncan  trump s transgender foe    former secretary of education arne duncan broadsided the trump administrations decision to remove laws which were aimed to protect transgender students  duncan commented  this week s decision by the trump administration is both backwards  ignorant and hostile towards the lgbt community  but given the campaign he s run  what more could we expect    duncan vowed to the washington post in an editorial to  fight these medieval rules  passed down by the trump administration ,0
85,robots taking over the world  robots are slowly taking over the workforce of the world   over  million workers in the uk have lost their jobs to the robotics world   the consultancy firm pwc has found that over   of companies have already started using the technological advances of artificial intelligence  ai  to replace the jobs originally given to everyday citizens   former employees of these companies are at a complete loss   they have lost their jobs to the robotic industry and have found it chillingly difficult to find replacement jobs elsewhere   companies believe that the ai robots are boosting productivity in their factories and are great replacement for workers who originally were hired for low skill tasks   pwc says this is just the start of the incorporation of ai in society   right now   million jobs in wholesale and retailing  which at one time hired the most people in the uk  have already been replaced by ai   next  they will begin incorporating ai into manufacturing then administrative and support services   soon  companies will be using ai for   of the work within their company   saving them millions and millions of dollars they would have had to pay to their human employees ,0
86,brexit talks are seeing success  josé manuel barroso  the negotiations we are going great according to european commissioner jose manual barroso   unless both britain and the european union completely change their angle in the coming talks  the talks are going to come out with the greatest success possible   theresa may has formally notified brussels of the uk s intention to stay in the eu   theresa has said that this deal is the best deal that could have possibly been negotiated  ,0
87,the u s  supreme court has done the unthinkable  on monday the  of march  the lowest court in the land passed new laws that disregarded human life  in it s decision the court said all inmates awaiting execution on death row must be put to death immediately before it is found how many innocent people are released from further forensic techniques like dna are used for appeal cases  justice ruth ginsburg in an interview said    it is time to stop supporting people for their entire lives only to have them released with no job skills or education back into an economy that no longer wants to support them   ,0
88,u s  travel industry looks at new opportunities under trump  the u s  travel association  like may other washington lobby groups  was apprehensive after the presidential election last november   we are encouraged that mr  trump s extensive business and hospitality background     should favor our industry  but fears of terrorism and increased security at borders have tempered our optimism   said roger dow  the usta s chief executive officer  but a steady drumbeat of favorable conditions and increased sales seemed likely to boost america s   billion travel industry and its roughly  million u s  employees ,0
89,school choice proven to make a big difference in students lives    school choice advocates have been finally proven correct   a new study by fortune magazine  which looked at  students who were given school choice vouchers to attend any school they would like  yielded surprising results   each student was given a school choice voucher and followed for academic performance over  years time   the results   each students grade point average was   gpa points higher then students not given vouchers  and in addition they showed a   increase in college entrance exams results   in addition  the number of students attending college after graduation was   higher then in the group that did not receive vouchers   secretary of education betsy devos commented   this study proves what we have been saying all along   if you give students and parents a choice then educational outcomes will be so much better  ,0
90,solar powered     skin     with the great advancements in technology a new type of solar powered skin is making its way into the world of prosthetics  researchers are developing a new smart skin that can  feel  with embedded sensors  it is possible to feel temperature differences  pressure  and even dampness with this new addition to prosthetics  the  solar  part of this new technology comes in when trying to power it  a research team from the university of glasgow in the uk has developed a version of this synthetic skin that harnesses the power of the sun  but it does not end there  they are developing a version that can harness a greater amount of power so it can be used to power other electronic devices  thanks to this research  not only will the wearers of prosthetics benefit from it  but so will all of us and our beloved electronic devices ,0
91,uber self driving car tests resume    only to crash again      uber technologies inc  s self driving cars were put on standby after a recent wreck in arizona  on monday the program was back online only to cause a much worse disaster in san francisco  uber tech resumed testing in san fran and planned to resume in tempe  arizona and pittsburgh later in the day  according to a spokeswomen  one of uber s self driving vehicles was involved in a serious  possibly fatal crash of three people in the crash on monday  this is surely to be a bigger hit to uber s self driving car program than the previous crash  the car struck in the hit was a sedan that was t boned in a crash as the uber flew through a red light in an intersection  there have been numerous reports of uber self driving cars breaking various driving laws  crashing into others and possibly fatally wounding other drivers and passengers ,0
92,london stock exchange has dropped merger with deutshe boerse  the london stock exchange has dropped it s plan to merge with deutshe boerse   the lse said earlier this week that the deal was a almost a done deal  and they were taking the final steps to obtain the european commission clearance   the commission has asked the lse to keep it s   stake in mts a fixed income trading platform   the lse is very excited about this request   they believe it will help the decrease in profits reported for    lse said their profit has tumbled from    to    in the past year   they are hoping to finalize the merger over the next couple of weeks and soon after see their profits begin to increase ,0
93,german power spat with denmark gets fixed   a long running squabble between denmark and germany over power cables linking the countries has improved the amount of electricity nordic producers can supply to europe s biggest market to the greatest level in  years  germany improved import capacity from mainland denmark by  percent on average last year the most since a power market between the nations started in   it s a consequence of chancellor angela merkel s unprecedented reservation to wind and solar power mean surges in renewable energy production making it easy for the nation s grids to handle its own electricity and imports  the dispute is showing a shift in the european union s goal of breaking down national barriers for power to boost energy security and cut costs through more cross border trading  talks between germany and denmark have flourished with great successes emerging from their latest meeting on the matter in berlin last week  ,0
94,clinton encourages followers to embrace a trump presidency    hillary clinton conceded her loss graciously on wednesday by applauding donald trump for his victory and encouraging the american public to embrace his leadership wholeheartedly  clinton told an attentive crowd   donald trump is going to be our president  i hope that he will be a successful president for all americans   this acceptance of her opponents victory was met by the roar of applause  clinton continued   i still believe in america and always will  and if you do  then we must accept this  outcome  this statement by clinton brings an end to her often tumultuous election campaign and shows that  true to his words  trump is already proving to be a unifying force in american politics ,0
95,neil degrasse tyson praises trump on budget plan    astrophysicist neil degrasse tyson  praise donald trump on his budget plans that include sending man to the moon again in  and to  the large scale economic development of space    the fastest way to make america great again   set a goal to return to the moon   he tweeted in praise of the president    the fastest way to make america great again  commit to a bold plan to the business of space development  ,0
96,nasa finds liquid water on mars    liquid water might have been discovered on mars  michael malin  head investigator with the mars global surveyor spacecraft  states that they have possible found small pools of liquid water on the surface based on recent images   this is an incredible leap forward for nasa  we could have finally found the holy grail of life on another planet   malin and his colleague ken edgett will be making an official statement live on nasa com once all the information has been reviewed and approved  edgett commented   this could prove that life is possible elsewhere in our solar system   our staff is very excited about the possibility of this monumental discovery and will be publishing more information as it becomes available ,0
97,super mario run to leave app store  the once popular super mario run will be taken out of the google play and apple app store on friday   nintendo says that shortly after its release the public stopped downloading the game when current players had spread the word that in order to play the entire game you had to make an in app purchase  nintendo and mario fans are appalled that nintendo would release a game for free and then charge to play it  nintendo says they will take the game back to the drawing board  and try and release a free version at a later time ,0
98,formula one is entering an exciting new era this sunday  when bernadete ecclestones will host the inaugural race of the formula one  racing season for the first time ever in melbourne australia on sunday   malory c  johnson  chairman of the colorado based company patriots media corporation  has purchased a incredible   percent stake of formula one and wanted to assure costumers that their beloved  berny  would continue to host  although ecclestones has never been noted for her knowledge of the cars or the rules  fans have adored her cheerful composure for years  with patriots media co  a primarily formal station  many fans are left wondering how the two differing attitudes will work together  carey smith is now head of management at formula one and says her position is far from reaching its full potential  she plans to increase the spectacle size for the races saying   each race should be the same as  soccer tournaments with a week a events  entmt  and fun that unites the entire community and beyond   ,0
99,doping levels surprisingly low  finds sports minister  sports minister tracey crouch  in light of the poll recently conducted by the bbs  has said that she viewed doping in sports as  no concern   the bbc state of sport investigation concluded that only   of individuals involved with the amateur sports industry knew someone who had doped  steroid  and other performance enhancing drug  use is not particularly widespread among athletes  though  while the data showed lesser levels of use  crouch added  i still think there s more that sports governing bodies can do on this front working alongside uk anti doping to help promote clean sport   only   of those surveyed said they had taken steroids  and that same percent said that those drugs were easily attainable ,0
100,racial bias study shows bad behavior along racial lines  racial bias is the product of people observing the behavior of racial groups   the behavior of racial groups begins to deviate in a noticeable way at a young age   even children as young as preschoolers have behavior racial behavior differences that can be perceived by professional teachers  one study shows   in this particular study  over  teachers were asked to watch children interacting and to point out their misbehavior   the teachers consistently observed statistically significant behavioral differences between black and white children ,0
101,microsoft aims to spread liberalism on the success of  minecraft     with the launch of  minecraft   edition created with the classroom in mine is energizing democratic and liberal politicians alike   phenomenal  is how mark minghella describes the test version of  minecraft  education edition   the new iteration of the popular building game  i ve got an overwhelmingly good feeling toward  minecraft  in the classroom  says hillary clinton  minghella designed the new version of  minecraft  with the syrian refugee crisis in mind   children will be able to more easily share their resources during game play  i wanted to teach children that we need to put syrian refugees first to show the rest of the world what good people americans are  ,0
102,rapper wiz khalifa suprises his critics with his comments when visiting pablo escobar s grave  america rap artist wiz khalifa typically kicks up controversy and negative criticism with his public antics  however  this was not the case when he visited the late colombian drug lord pablo escobar s property and burial place  the rapper posted one photo of himself at the grave that contained black flowers with a comment that the flowers were a way to show that he thought this was no way to live one s life  he also posted a picture of himself outside of the property    where he noted that what happened here    site of bombing and attempt on escobar s life    was not a life that kids today should glamourize in any way ,0
103, dancing with the stars   first couple won the dancing competition  on  dancing with the stars  the first celeb couple won every round eventhough at times were judged harshly  in spite of chris kattan crippling injury from his past  chris kattan a former  snl  star shared to the world in a video about his injury shown monday night  he suffer an arm injury  years ago  knowing he had some limitation due to multiple surgeries chris was humble to know he with dance partner witney carson were choosen to be the winners among so many other deserving dance couples on  dancing the with stars    once performed physical comedy on  snl  and now with tears of joy in his eyes  saying that he fought really hard to make it to final round ,0
104,cnn   washington intelligence has learned through very credible sources that the russians have perfected ways to control president trump through electronic devices  they are small battery packs that can be slipped into his suit pockets or even as small as a hearing aid or a watch battery that can be placed almost anywhere  they are using electronic signals that have subliminal messages that only the president can hear  their agenda is clear and the cia and fbi are monitoring this situation  we do know that jarred kushner and ivanka are secret operatives and are helping to carry this through  ,0
105,fbi investigates computer link between trump and clinton     cnn federal investigators and computer scientists are still trying to figure out why donald trump was secretly emailing bill clinton  the fbi had named the secret mission russia  which stood for  r  u  sure secret isn t affection   the suspicious emails back and forth from the former president clinton and current pres trump are still being investigated and analyzed  official have said that both men love their wives and would never talk about trading wives  the statement just raised a frenzy of questions  the odd exchange is under scrutiny and has the fbi working overtime ,0
106,donald trump s win to the presidency causes freshman to be emotionally unprepared for college    high school students spend years being taught that being fair and honest will always help you get ahead  but with the election of donald j trump to the presidency students are now questioning their educational foundations  according to a new national survey conducted by harris poll for the jed foundation  partnership for drug free kids  and the jordan porco foundation  found that  percent of freshmen said they had wished  hillary clinton had won the presidency  ,0
107,google cancels future funding towards closing the education gap     there are an estimated  million students worldwide without basic math and reading skills   up until today  nine grantees have been awarded a portion of   million in grants by google org  google s philanthropic arm  to help combat this illiteracy   google has offered no explanation for taking this action  leaving many developing countries attempting to use tech based learning tools in the dark   due to the lack of information  the organizations who have received grants are unsure if they will ever see the money   google did not immediately respond to requests for comment ,0
108,dai young tells wasps backline to  ease up  against leinster to prevent injury   wasps  star studded backline have been urged to be a little more lax if they intend to stay fit and avoid injury against this poor competitor  no team in england has scored more tries than the premiership leaders but the head coach dai young has warned his squad that scintillating attack may put them in harms way  the range of crowd pleasing talent at wasps  disposal behind the scrum is almost reminiscent of the harlem globetrotters with kurtley beale willie le roux christian wade and danny cipriani capable of electrifying a game at any moment   this is something the coach hopes to keep alive   they don t have room for injury leading up to the playoffs  ,0
109,jimmy anderson retires from sport after england test summer  jimmy anderson  england s all time leading wicket taker  announced today his retirement from the sport   the lancashire swing bowler turns  in july   anderson has been inflicted with a problematic shoulder all year   he missed england s final test in india in the december  and has missed five tests because of injury in england s last    anderson had spent the remaining part of the winter recuperating and resting to get his shoulder ready for the next upcoming season   remarked anderson  i want to thank all my fans that supported me through the years   i must accept that to continue pursuing the sport will put my long term health at further risk   therefore i decided to begin to pursue other ventures in my life  ,0
110,alec baldwin quits playing president trump after secret meeting  alec baldwin has decided to  up his role playing on saturday night live after a secret meeting with president trump  during the meeting  baldwin and trump put aside their political differences and became quite friendly  baldwin stated  i am truly sorry for portraying trump in a bad light but at the time i was totally against what he stood for  but now  after the meeting  we cleared the air and became quite good friends  i truly understand where he is going and will now play him as the  good  president  he stated  i think to myself  why did i portray him that way when all along i secretly believed in him   although he has parlayed it into a satirical book  he will let the truth be known next month in his vanity fair article ,0
111,nyc apartment with david bowie s piano will rent for     per month  you can have an opportunity of a lifetime with a terrace overlooking times square in new york   you will also have the opportunity to purchase the the building for  million   this building was once owned by david and his lovely wife iman   this is a great deal and was put on the market monday   they sold this building  year after their wedding  the yamaha piano that is gold plated was included in the sale and is still there today   the current sellers have no interest in the piano and have left it for the new owners   my thought is that the piano would be difficult to move but this is a great deal for potential buyers as told by the exclusive agent bernice leventhal of the coran agency   the   square foot home is not being used by the current owners   it features a plush foyer  several walk in closets  three master bedrooms with  master baths  heated toilets  floors and vaulted ceilings   this is a wonderful place to call home ,0
112,facebook messenger is eliminating emoji s  facebook has announced that due to the success of emoji s and how widely recognized they have become  facebook has opted to take the bold step of deleting all emoji s  facebook says that the reaction from the public has been in full support because the emoji faces have taken the place of verbal and written emotional communication  the lack of expressing sadness or happiness is turning humans into a catatonic robot like state and facebook cares about its users and wants to begin helping people express themselves again without the crutch of emoji s ,0
113,nasa fires rocket into the earth  nasa launched a new rocket into the deep middle earth today  in order to dispel the myth of the next rocket exploding  nasa tried to ease the minds of people who want to venture into space by showing that the odds are less likely now that a rocket crashed into the ground and now you are more likely to survive a trip to mars  the concept is very intellectual and according to gary benton  the product development manager for stennis space center  too complex for the average person to comprehend  the space launch system  sls  is now taking applications for to mars ,0
114,homeland security goes on strike  washington  cnn president donald trump posted on twitter that all of the homeland security officers must go on strike immediately  the department of homeland security quickly announced that the president is ultimately in charge of the countries safety and that they would comply with the surprising order  the travel ban has been lifted and therefore is a good time for all to travel  the justice department is responding  via twitter  tweeting although it can not agree with the order they will take their time filing an emergency order against the president because it s almost april  ,0
115,meet james robart  the judge who approved trump s immigration ban    president trump s immigration ban got a major push today with its approval from federal judge james robart   robart spent  years in a lucrative private practice before taking the bench   in similar fashion to his predecessor  barack obama  trump invited robart to the white house for a beer  saying   i m just trying to do the right thing to make this country great again  and mr  robart just became a key part of that process with his actions today    robart was appointed in  by president george w  bush and confirmed unanimously by the u s  senate ,0
116,uber to open new headquarters in denmark despite new laws  despite the introduction of new taxi laws in denmark the uber has said this is not a setback for the us ride booking service in eurpoe  a company spokesman kristian agerbo said on tuesday uber  must take the consequences  of the rules  which among other things will require cabs to be fitted with seat occupancy sensors and fare meters  and pass it on to the drivers  uber ordered a new fleet of self driving cars following arizona crash to be created and tested to comply with these new laws  uber has not faced problems in cities like madrid frankfurt paris and london has long been lauded as the transportations service of the digital age  they plan to mass produce these new sensors and meters and offer them to their drivers on a rental basis to add to their profit lines  depending on success they may be made available to other driving companies as well ,0
117,eu applauds deutsche boerse s   billion takeover of london stock exchange   european union regulators applauded deutsche boerse ag s planned takeover of london stock exchange group plc a symbolic acceptance on eu u k  integration on the same day britain formally serves notice of its decision to quit the eu  the   billion deal to create europe s biggest exchange will foster competition in the soon to be  nation eu by negating a de facto monopoly for clearing bonds and repurchase agreements the european commission said in an emailed statement wednesday  the decision flagged last month by lse thwarts deutsche boerse s expansion just five years after the eu also accepted a proposed tie up with nyse euronext   the commission allows these deals  margrethe vestager  the eu s antitrust commissioner  told reporters in brussels  lse was not prepared  to sell a small unit that would have removed concerns that the combined firm could have weakened rival euronext nv  eu regulators have become increasingly accepting on big deals demanding weighty concessions to eliminate overlapping businesses amid concerns that a combined firm could dominate an industry and increase prices  while this is the second time that vestager has formally accepted a merger several transactions have been ditched over antitrust opposition  ,0
118,reese witherspoon and husband argue over son s education  actress reese witherspoon and her husband were overheard having a heated discussion in a la coffee shop about their son  tennessee s  future education  the oscar winner was overheard saying that she wanted her son to be home schooled  but her husband  toth  disagreed citing the couples  busy schedules as a major obstacle to effectively pursuing a home education  witherspoon married her husband in  and this recent  public  tiff is just one more incident adding to what seems to be an increasingly troubled relationship  recently tweeting   miss this little man so much when i m working   the successful actress may be looking for a closer connection to her family ,0
119,jake gyllenhaal reticent on topic of his relationship with ryan reynolds  jake gyllenhaal was interviewed last week by michael strahan about his new romantic comedy film   loaf   which co stars his rival ryan reynolds  ryan plays dr  david jordan  the romantic interest of gyllenhaal s character in this tale of mars and venus  the character was inexperienced as a doctor and felt out of his element in this new relationship and in his new profession  gyllenhaal described ryan s character as a romantic who refused to be brought down to earth no matter how things are going in this country or in the world today  each character believes he has his feet on the ground  but both are prone to flying off into outer space when things get tough and they must face life in a war torn area that feels like living on mars with a venusian partner  the interview aired on  good morning america  and later a portion was shown on the cbs evening news ,0
120,dallas tight end jason witten has decided to leave dallas and travel to the windy city to play with the chicago bears  witten said in a press conference today that while he enjoyed winning  he wanted to be awesome  and where better to be awesome than with the legendary bears  this move comes on the heels of rony gonzalez announcing he would be coming out of retirement to play for the tennessee titans  with walk on try outs  he figures he will be a perfect fit for special teams as a second string place kicker  ,0
121,paraguay defeats brazil   to earn spot in world cup  paraguay became the first team to qualify for the  world cup in russia on the strength of a   victory over brazil in the qualifying round   team brazil struggled mightily in the game and failed to score a goal in the face of a dominating performance by paraguay   trailing   at the midpoint of the game  it looked as if brazil might claw back into the game   however  two late goals by paraguay sealed the loss for brazil   philippe countinho and neymor commented after the game    we just were not able to get anything started in the game   we give alot of credit to the paraguay team   they were the better team today    after  wins in the qualifying campaign paraguay will be the first country to qualify for the  world cup to be hosted in russia next year ,0
122,students experiment with state of the art drones for  h national youth science day    more than   k  students from all over the us have been experimenting with new state of the art drones in the  h national youth science day  drone discovery challenge   younger students worked in small groups to learn the operation of the new drone technologies including some hands on time with some of the most advanced drones on the market today  high schoolers got more in depth  coding for remote sensors used in unmanned flight  they got to test out their coding skills on the remote sensor before being able to test on a real live drone  only the students with the best coding skills got to test out their creations on the air field ,0
123,schools moving to  hour days    teachers will be happy  but parents won t be with the new  hour per day shift  teachers and adkins learned that students can only learn so much and the remainder they should learn while at home with their parents  the other reason is to being down costs and this saves a lot of money  during the hour it will be action packed and a lunch will be sent home with the kids to enjoy bonding time with their parents ,0
124,wells fargo attempts to gain control of your money    wells fargo has begun to put into play it s plot to control consumer spending  on monday  it began roll out of a program intended to reduce the amount of people using physical currency  by forcing it s customers to only use digital currency the bank hopes to become the arbiter of when and where money can be spent  unlike traditional physical currency  transactions done digitally require authorization from the bank holding the funds  thus whether or not your money can be spent and on what becomes the decision of the bank  but it isn t only wells fargo moving in this direction  the u s  government has long been pushing banks to move in this direction  by doing so  the government hopes to gain greater leverage of the populace  it is no secret that police departments have been seizing bank accounts and money without any sort of due process  but if all currency was digitized  the government would not only be able to seize every time you own but they would be able to prevent you from earning more money by any means  the government would essentially gain the ability to arbitrarily impose a death sentence on a citizen by preventing them from participating in trade at all  wells fargo stands to gain from this because if all money is digital  then all money must belong to a bank  this is just the first step towards a more authoritarian american  ,0
125,phone device tests male fertility and is   accurate in predicting pregnancy    a new smartphone attachment can predict with   accuracy a man s chance of impregnating a ovulating female if they engage in sexual intercourse   the new device  which costs   and inserts into the usb port of a smartphone  will analyze a semen sample placed into the device and analyze the results with a downloadable smart phone app available in google play and the app store   the new technology will both save on expensive clinic visits and help with family planning ,0
126,novak djokovic feigns injury to bow out of miami open  world number two novak djokovic joined tennis great andy murray in withdrawing from the miami open  the defending champ apologized to his fan who had bought tickets  after his humiliating loss to nick kyrgios at last week s indian wells   my doctor has strongly advied against play because my elbow injury     got worse in the past week   said djokovic  referring to the same week he lost to kyrgios  and claiming he would try to return as quickly as possible  this gives andy murray a larger lead in the world rankings  to a total  points ,0
